Year,Month,Day,Year-Month-Day,minWindSpeed,maxWindSpeed,minDNorth,maxDNorth,minDEast,maxDEast,minAirTemperature,maxAirTemperature,minRelativeHumidity,maxRelativeHumidity,minLog(ParticleConcentration + 1),maxLog(ParticleConcentration + 1)
2010,1,11,11/01/2010,0.2669999,5.3346672,0.89172,126.50664,0.31573,179.787598,16.605299,34.683048,8.519948,24.498486,1.383815366,1.922725458
2010,11,10,10/11/2010,0.1393333,5.5206661,0.0123297,179.20854,1.03561,179.24926,22.379927,38.710983,11.298899,47.613678,1.354108439,2.131297797
2010,11,11,11/11/2010,0.1426667,4.348,1.43716,171.49641,1.42993,179.934532,21.706236,39.520855,9.0663977,50.752785,0.662757832,3.271307119
2010,11,12,12/11/2010,0.3146666,5.6019998,0.07431,178.16692,3.90024,179.160019,22.384399,38.289017,9.1629591,31.01584,1.571708832,2.254306332
2010,11,13,13/11/2010,0.0926667,4.0306659,0.7200279,179.72879,0.0842,179.368126,21.324873,38.484379,9.2494965,36.765492,1.394451681,2.278753601
2010,11,14,14/11/2010,0.2486667,4.7533331,18.485518,179.748,2.53632,176.181465,22.729792,37.812878,15.230575,53.521252,0.826074803,2.255995727
2010,11,15,15/11/2010,0.0733333,5.6806664,0.3360751,176.75102,3.20544,179.970581,22.691177,37.289375,11.668707,54.137291,1.064457989,2.367728546
2010,11,16,16/11/2010,0.2256666,5.5320005,1.2362008,177.73514,1.5321,179.822998,21.070248,38.108513,10.074641,45.932781,0.924279286,2.362482475
2010,11,17,17/11/2010,0.1336667,4.8860011,0.2681507,179.81117,1.43314,178.820145,20.944025,38.184982,10.218822,36.64019,0.414973348,2.017033339
2010,11,18,18/11/2010,0.1056666,4.2059999,1.12881,174.36569,0.42865,179.975876,19.338257,37.803467,10.695826,47.629818,1.113943352,2.280350693
2010,11,19,19/11/2010,0.148,5.236001,0.304043,177.77449,1.13422,179.834015,20.551321,37.551029,10.603181,42.337635,0,2.147985321
2010,11,2,02/11/2010,0.0886666,3.508667,0.19449,177.09938,0.6369,179.234978,23.424189,37.910816,14.810346,62.325893,2.34869419,2.798926739
2010,1,12,12/01/2010,0.196,5.5380006,0.53842,133.13216,0.36554,179.85981,17.213558,34.98896,7.5991087,25.598358,1.593286067,2.227886705
2010,11,20,20/11/2010,0.1223333,6.973,2.796679,179.81564,0.81216,179.96257,22.522778,37.873219,10.203253,31.721531,1.5774918,2.37401474
2010,11,21,21/11/2010,0.1156666,8.3339996,0.28021,162.15959,2.09528,179.931274,23.226482,36.242668,10.703355,27.720512,1.636487896,2.235023159
2010,11,22,22/11/2010,0.15,7.3353343,0.3982267,179.08678,0.19556,179.880013,18.847664,35.559067,9.8338995,44.368267,1.025305865,2.914396052
2010,11,23,23/11/2010,0.0923333,5.4433336,0.64508,174.03363,1.20007,178.929764,20.833931,35.197083,9.6921597,26.024078,0.568201724,2.333245699
2010,11,24,24/11/2010,0.1406667,5.4493327,1.00168,179.90063,0.88544,179.717941,19.326702,35.821014,9.7019796,34.346886,0.851258349,2.504334912
2010,11,25,25/11/2010,0.1483333,5.8270006,1.327804,143.63264,1.08737,179.995926,19.900425,36.19775,8.2013168,32.957844,0.397940009,2.440594262
2010,11,26,26/11/2010,0.1653333,4.8899994,1.8700163,173.99562,0.00937,179.94561,19.92128,36.500404,8.3616772,24.61545,0.806179974,2.400365273
2010,11,27,27/11/2010,0.1996666,5.5126662,0.29459,179.20007,2.30176,179.945534,19.146862,36.890968,8.370122,31.566105,0.934498451,1.899820502
2010,11,28,28/11/2010,0.1033333,4.5146666,0.1976251,160.64812,1.41791,179.72995,20.516468,36.642952,7.6432176,22.097341,0.832508913,2.096214585
2010,11,29,29/11/2010,0.189,5.4946661,0.2350723,169.21045,1.68921,179.805763,20.587492,36.222675,7.1215463,19.227472,0.477121255,2.053078443
2010,11,3,03/11/2010,0.1086666,3.6446664,2.3524368,179.71703,0.28336,179.645264,23.726282,38.474861,12.279516,51.160797,1.222716471,2.645815118
2010,1,13,13/01/2010,0.1636667,4.6633329,0.1919445,178.76227,0.95938,179.991981,18.795673,35.171249,8.4158583,18.33787,1.198657087,2.07809415
2010,11,30,30/11/2010,0.2113333,5.0623322,0.1627863,176.98203,0.88589,179.995346,19.26815,35.871841,6.1746578,21.448071,0.255272505,2.411788005
2010,11,4,04/11/2010,0.205,3.5223331,0.25024,179.87842,0.90289,176.419464,22.587696,38.580791,11.183359,49.168942,0.414973348,2.703635238
2010,1,14,14/01/2010,0.109,4.5466671,0.06689,174.23636,0.54462,179.956482,18.308645,34.609783,7.6927714,23.511412,1.784617293,2.418632687
2010,11,5,05/11/2010,0.1963333,3.8246665,6.55334,179.56427,0.10236,179.467575,21.75889,37.825905,10.957983,50.331936,0,2.379486814
2010,1,15,15/01/2010,0.1496667,5.0939994,0.7265369,177.48196,0.74203,179.897545,16.11537,34.660248,7.1424036,28.021179,1.503790683,2.255272505
2010,11,6,06/11/2010,0.2803333,3.8076665,0.17789,179.47354,1.03198,179.943916,25.642035,37.871536,14.300933,42.106712,0.995635195,2.127752516
2010,1,16,16/01/2010,0.325,5.2259994,0.5863478,144.03296,0.00644,179.551994,16.602854,34.987534,5.6844778,22.298651,0.579783597,2.350635608
2010,11,7,07/11/2010,0.502,5.8433337,8.11862,178.80301,0.50531,178.203171,26.435791,34.860802,26.657423,69.025421,1.555094449,2.204119983
2010,1,17,17/01/2010,0.149,6.4949999,0.3302391,155.40222,0.22382,179.983734,18.223938,33.731831,7.3057127,18.772549,1.120573931,2.723044992
2010,11,8,08/11/2010,0.1033333,4.1686664,0.2967652,179.56512,0.39172,179,23.048065,37.310696,15.229506,55.55056,0.612783857,2.580354661
2010,1,18,18/01/2010,1.0646665,7.902667,57.496643,121.96953,147.496643,179.986351,19.09375,29.401604,9.0845079,20.196999,0,3.526997975
2010,11,9,09/11/2010,0.13,6.69,0,177.26787,1,180,23.9,39.297264,11.306734,36.7,1.269512944,3.172252552
2010,1,19,19/01/2010,0.5699999,7.1090002,1.46201,108.6982,12.04224,179.986275,13.753086,29.499433,9.1648922,30.661348,1.984527313,2.715585552
2010,1,2,02/01/2010,0.182,6.627666,2.1652591,130.01315,2.21823,179.991371,17.691223,33.098389,5.0380077,20.013645,0.51851394,2.401745082
2010,1,20,20/01/2010,0.4053333,6.7956667,6.0332456,128.0421,96.0332456,179.892242,15.536003,31.530828,7.9834704,25.822155,1.705863712,2.762753565
2010,12,1,01/12/2010,0.088,5.4206657,1.88739,179.27663,0.23413,179.935188,17.685171,35.044258,7.4307127,22.697155,0.462397998,1.972202838
2010,1,21,21/01/2010,0.4130001,6.5596676,0.2199657,137.43822,9.5459,179.808868,15.947124,32.211281,8.0081463,25.700563,0.568201724,2.212986185
2010,12,10,10/12/2010,0.4293333,7.0583339,14.79245,128.03326,8.69861,179.997665,15.758991,30.42012,9.3840103,27.923807,1.531478917,2.842297134
2010,12,11,11/12/2010,0.1826666,6.469666,0.25479,134.23044,0.91876,179.93882,15.136276,31.100119,9.6960783,27.826841,1.878521796,2.294906911
2010,12,12,12/12/2010,0.1346667,4.5236669,0.2576496,176.66571,1.33057,179.68399,15.35494,32.140865,9.1577702,27.604109,1.597695186,2.314920056
2010,12,13,13/12/2010,0.1416667,5.3293333,0.6857988,177.58868,0.06897,179.909439,16.522675,33.581707,10.101349,26.259731,1.113943352,2.471291711
2010,12,14,14/12/2010,0.21,5.9453335,1.0318983,118.36703,41.9978,179.843674,18.139843,33.433193,9.5995674,22.644859,1.250420002,2.164650216
2010,12,15,15/12/2010,0.2073333,4.2603335,0.237751,170.55307,0.89581,179.91124,18.058289,34.563644,9.4867783,20.41271,1.399673721,2.198657087
2010,12,16,16/12/2010,0.2313333,4.5953331,0.04108,178.82433,0.28601,178.036652,17.511128,33.950394,9.6694698,19.857712,1.318063335,2.167021796
2010,12,17,17/12/2010,0.094,5.1843333,0.3416356,155.48993,6.82379,179.917885,18.575838,34.898197,9.9676504,22.083399,1.320146286,2.057285644
2010,12,18,18/12/2010,0.193,7.1016655,10.572829,177.88354,18.31393,179.815781,20.255125,34.176689,9.0135899,23.397806,1.549003262,2.316599302
2010,12,19,19/12/2010,0.12,7.0186672,0.1955343,156.49907,31.53357,179.913353,20.450537,34.044567,8.1746588,19.582737,1.635483747,2.587935349
2010,12,2,02/12/2010,0.19,5.2550001,0.50201,179.98274,0.1055,179.779915,18.836014,35.10088,10.696231,24.419685,1.537819095,2.41447195
2010,1,22,22/01/2010,0.274,5.7956676,0.29932,137.82564,5.64539,179.598907,17.869694,32.519787,7.9530973,17.058973,0.681241237,1.980457892
2010,12,20,20/12/2010,0.4319999,6.4829998,0.10822,131.26445,3.62372,179.956467,18.761332,33.436047,8.0024986,21.359802,1.73479983,2.810904281
2010,12,21,21/12/2010,0.1556667,5.3889999,0.1635671,169.25534,3.83853,179.968544,17.752426,33.185589,6.9467382,20.566048,0,2.33264041
2010,12,22,22/12/2010,0.0866666,5.5100007,0.7815733,179.23776,0.19778,179.865082,16.155359,34.007423,5.6491184,20.154211,1.532754379,1.985426474
2010,12,23,23/12/2010,0.5323333,6.7896662,54.700665,145.69913,124.30087,179.359894,18.100822,33.551884,6.6924644,17.661743,1.639486489,2.330819466
2010,12,24,24/12/2010,0.2176667,6.2036662,30.95326,172.91571,0.2377,179.934303,17.924742,34.236462,6.7361155,21.873234,1.230448921,2.051538391
2010,12,25,25/12/2010,0.199,6.0076661,1.132799,170.34167,1.2919,179.616066,16.483704,33.35582,7.0380602,21.808975,1.492760389,2.045714059
2010,12,26,26/12/2010,0.1333334,4.2126665,1.44,179.8484,0.02893,179.604713,14.384398,35.639141,6.9756355,29.649494,0.982271233,2.216957207
2010,12,27,27/12/2010,0.0823333,3.5380001,0.0906089,176.93341,0.0033,179.872482,16.108093,35.270912,6.0995655,27.667854,0.69019608,2.249198357
2010,12,28,28/12/2010,0.1533333,5.8079991,0.0148,144.73392,5.30203,179.974037,17.358808,34.023598,6.4601183,15.683667,0.342422681,1.977266212
2010,12,29,29/12/2010,0.3396667,7.1863327,1.1395092,127.80156,0.60623,179.797577,17.537075,28.635269,9.1008902,20.924213,1.245512668,2.974004797
2010,12,3,03/12/2010,0.1276667,4.9809999,0.6242629,179.87839,0.97299,179.726372,18.023592,35.891682,11.401717,40.786755,1.942504106,2.501059262
2010,1,23,23/01/2010,0.2403333,6.4779997,0.1745406,123.05142,5.2431,179.868889,16.895233,33.063637,7.5085001,18.31493,0.380211242,2.046104787
2010,12,30,30/12/2010,0.477,7.1213326,17.183487,114.69286,107.183487,179.992928,14.73116,27.623211,14.312282,35.059898,2.420450859,2.680969718
2010,12,31,31/12/2010,0.2806666,6.902667,2.8365352,133.15172,50.46936,179.934425,14.344761,25.83811,15.031347,31.112759,2.265289626,2.879038505
2010,12,4,04/12/2010,0.0966666,5.6670003,0.0012387,167.11374,1.60211,179.921104,21.357536,35.813896,10.57006,28.589514,1.767897616,2.339053736
2010,1,24,24/01/2010,0.092,5.1013331,0.0261968,174.1013,1.1355,179.51191,17.477852,35.567455,7.3114095,18.679907,1.250420002,1.99343623
2010,12,5,05/12/2010,0.091,5.4679999,0.79401,179.36066,2.09955,179.850754,20.989607,34.878658,9.1327887,24.125782,1.436162647,2.100370545
2010,1,25,25/01/2010,0.0656667,4.2189999,0.85611,178.43385,0.16626,179.446266,17.259449,36.952785,7.8108511,26.836966,0.612783857,2.148602655
2010,12,6,06/12/2010,0.1706667,6.3866668,1.8504725,177.73515,0.19983,179.7631,18.568718,32.599152,7.966733,25.100904,0,2.100715087
2010,1,26,26/01/2010,0.0706667,4.4723334,0.0294763,179.77068,0.13242,178.736313,20.398951,35.653996,6.7086945,19.992582,0.982271233,2.08350262
2010,12,7,07/12/2010,0.165,6.7446671,4.5784488,127.55833,0.81515,179.987221,18.683594,33.218147,9.0140972,21.730326,1.46686762,2.421603927
2010,1,27,27/01/2010,0.0976666,4.0496674,1.28873,176.67677,0.38464,159.834602,19.161209,34.939911,6.4645443,16.582071,0.342422681,1.902546779
2010,12,8,08/12/2010,0.4563333,6.6536665,51.024094,130.06635,139.93365,179.991096,17.632261,31.625607,8.9785881,23.534763,2.02201574,2.671172843
2010,1,28,28/01/2010,0.2363334,4.3083329,0.31265,167.25548,1.60245,132.247063,20.294962,35.394531,5.9914055,13.844535,0.146128036,1.959994838
2010,12,9,09/12/2010,0.3593334,7.0036659,7.0848112,141.18646,41.96515,179.863266,16.192652,31.819588,8.8698683,25.709824,1.593286067,2.188084374
2010,1,29,29/01/2010,0.0906667,7.4759994,0.42786,171.47046,3.3952,154.83458,20.312155,34.325092,4.6108084,14.269187,1.167317335,2.684486292
2010,1,3,03/01/2010,0.1883333,6.6660004,3.00461,149.60391,1.96118,179.975876,16.398336,32.75742,7.6347728,21.624762,1.021189299,1.978180517
2010,1,30,30/01/2010,0.3526667,5.7833338,0.12097,111.369,1.83325,173.002052,19.090185,35.101948,7.7223806,14.253619,0.113943352,1.999130541
2010,1,31,31/01/2010,0.128,5.9206657,0.4323443,177.04646,0.08044,155.276627,19.234976,34.219067,7.7441034,19.753115,0.380211242,1.901458321
2010,1,4,04/01/2010,0.2463333,5.2540002,0.26791,177.73305,2.57123,179.720604,17.494694,32.563641,7.235148,21.318647,0.079181246,2.135768515
2010,1,5,05/01/2010,0.091,6.8920007,0.6935747,170.03635,0.40131,179.918053,16.146759,32.637104,7.9447031,20.612648,0,2.127428778
2010,1,6,06/01/2010,0.1233333,4.7420001,0.229192,179.95596,6.04245,179.854729,16.853058,33.768974,8.1874294,22.091286,1.57054294,2.319106059
2010,1,7,07/01/2010,0.1276667,4.0463328,0.23038,178.31317,1.39587,179.971313,15.861554,34.571625,8.3334408,26.12512,1.85672889,2.195899652
2010,1,8,08/01/2010,0.0763333,3.7350001,0.30862,159.82033,1.01804,179.905708,16.962898,34.830074,7.139657,22.382849,1.738780558,2.408579125
2010,1,9,09/01/2010,0.0873333,4.5556669,0.1147694,178.47754,0.06726,179.9599,16.097666,34.036674,7.3759193,23.702854,1.411619706,1.983626287
2010,2,1,01/02/2010,0.6283333,7.0869999,0.04918,111.24455,36.58923,171.201416,17.515755,33.306667,7.5106368,19.449085,0,2.445915414
2010,2,10,10/02/2010,0.1073333,4.2176666,0.0392582,147.94644,0.03168,174.593262,17.219614,36.695309,5.9314232,17.710888,0.230448921,1.985875357
2010,2,11,11/02/2010,0.0876667,3.9596667,0.40942,176.33058,2.42596,179.253326,19.243574,36.985954,5.8901134,19.392866,0.176091259,2.147676324
2010,2,12,12/02/2010,0.17,3.6236668,0.17203,179.39919,0.99112,173.618431,20.924234,39.009358,6.1089783,20.961803,0,2.413467413
2010,2,13,13/02/2010,0.105,4.0979996,0.5735484,177.33089,0.11404,179.758545,22.546028,35.405521,7.7605357,20.512934,1.572871602,2.239799818
2010,2,14,14/02/2010,0.1816667,5.1876669,0.1994186,178.99496,0.896,178.930183,22.212849,38.540295,7.3939815,24.973358,1.472756449,2.128722284
2010,2,15,15/02/2010,0.1206667,4.965333,0.4000937,179.97487,0.26572,179.892548,22.146303,40.202374,7.0891371,20.024841,1.283301229,2.66754634
2010,2,16,16/02/2010,0.1096667,3.9543338,0.59985,179.3054,1.07382,179.563652,23.458424,40.633095,6.9627128,27.46471,1.541579244,2.623662707
2010,2,17,17/02/2010,0.1203333,6.3976665,1.0279236,142.55891,5.98138,179.824913,23.209593,40.401962,7.4800615,22.486481,1.733999287,2.227372442
2010,2,18,18/02/2010,0.1363333,6.698,0.5328165,142.96721,34.19394,179.763283,24.231777,40.614517,6.84163,19.167187,1.733197265,2.420450859
2010,2,19,19/02/2010,0.102,7.2313323,0.1484334,178.83237,0.21109,179.08709,24.503855,41.61441,6.9249125,20.441763,1.509202522,2.73045926
2010,2,2,02/02/2010,0.2506667,7.5516672,0.12253,177.24281,5.13284,179.480431,18.229229,34.380798,6.3974905,16.594839,0.959041392,2.267406419
2010,2,20,20/02/2010,0.1083333,6.3776674,2.56735,179.42957,3.86932,179.588104,23.315107,41.98143,6.3701196,23.826023,1.716837723,2.31868927
2010,2,21,21/02/2010,0.0693333,6.3953338,0.56247,177.62926,0.64215,179.976067,23.952263,41.894028,5.801744,22.190744,0.799340549,2.486996888
2010,2,22,22/02/2010,0.1083333,7.5413332,0.2250882,177.04578,4.16302,179.822281,21.235846,41.714386,5.5444689,22.858072,0,3.580719749
2010,2,23,23/02/2010,0.1843333,5.1273332,0.33365,178.81367,2.47562,179.748299,23.949469,41.560333,5.431067,15.829425,1.44870632,2.291146762
2010,2,24,24/02/2010,0.2223334,5.8600001,0.22787,177.29913,0.49982,179.795654,23.213511,41.324379,4.8333874,14.038776,1.50242712,2.666237096
2010,2,25,25/02/2010,0.188,5.9413333,0.641613,140.40042,0.01154,179.69191,24.723536,41.301178,4.2487812,12.762015,1.198657087,2.359645793
2010,2,26,26/02/2010,0.203,7.3663316,0.300497,177.93358,0.19809,179.134735,24.916912,40.968048,6.6934814,15.187534,1.075546961,2.720076573
2010,2,27,27/02/2010,0.3963333,7.5266666,3.481082,179.00957,36.1322,179.713661,25.920317,40.489666,5.5326142,15.53542,2.103461622,2.849910558
2010,2,28,28/02/2010,0.32,7.875,0.11487,144.36563,17.13428,179.952812,25.217836,39.489674,5.3897567,12.485611,2.216165902,2.685293781
2010,2,3,03/02/2010,0.1563334,5.6296668,0.29126,155.13562,1.35907,179.991447,18.674793,36.28347,5.9410391,15.195828,1.294466226,2.294025094
2010,2,4,04/02/2010,0.1386667,7.3296661,0.1653637,115.88156,13.44424,179.960381,20.076298,35.862785,7.3241296,17.570881,1.800717078,2.629001619
2010,2,5,05/02/2010,0.3686666,7.8369999,1.5762573,109.93167,49.5321,179.771088,21.516825,34.981831,9.6204786,19.372929,1.913283902,2.887729797
2010,2,6,06/02/2010,0.3126667,7.3159995,0.1154919,121.35609,7.20377,179.784439,21.049997,32.887306,10.739018,22.976662,1.879669206,3.006722692
2010,2,7,07/02/2010,0.3583333,6.2003326,7.0103297,154.82932,69.98874,179.603264,19.230404,32.266788,9.3373566,24.53512,1.832508913,2.397592434
2010,2,8,08/02/2010,0.18,6.1496668,0.17636,168.5838,0.4101,179.994782,17.556814,33.04578,7.3625402,22.958801,0.69019608,2.235275877
2010,2,9,09/02/2010,0.2273333,5.2346673,0.03205,176.26872,0.82755,179.940765,16.274862,35.574074,5.8201089,22.135496,0.591064607,2.176958981
2010,3,1,01/03/2010,1.4773334,7.474668,44.646259,143.47778,126.52222,179.975868,24.160957,39.192917,4.9389029,10.661992,2.165541077,2.879955585
2010,3,10,10/03/2010,0.33,4.1879997,0.1712856,178.0666,0.37158,90.1712856,24.730606,38.758797,7.3667116,18.294527,1.771587481,2.463146137
2010,3,11,11/03/2010,0.2146667,34.553665,0.162463,167.77197,0.3418,177.335861,24.711329,41.4044,8.642354,23.55353,2.25139485,3.134272757
2010,3,12,12/03/2010,0.155,5.7166672,0.00961,178.93427,2.8316,176.565796,28.505562,39.267555,8.3205185,17.660521,0,2.946796027
2010,3,13,13/03/2010,0.35,5.1240005,0.25204,131.40001,0.36487,148.24786,27.008036,41.492214,6.6914473,19.369518,2.529943402,2.865577707
2010,3,14,14/03/2010,0.303,4.3296671,0.0825074,172.08649,0.03665,169.328239,27.078594,42.831497,5.7946706,14.451371,2.128399269,2.640680153
2010,3,15,15/03/2010,0.448,3.589,0.5975441,179.38408,0.43616,135.699024,26.137257,41.168804,6.3508391,14.351352,1.309630167,2.535167485
2010,3,16,16/03/2010,0.2303333,4.8979998,2.83362,178.53741,0.15002,171.260658,25.031584,41.190327,8.912755,27.121052,1.161368002,2.869173027
2010,3,17,17/03/2010,0.161,4.7329998,0.15787,159.7426,1.16403,173.020645,26.463407,41.131714,5.8010316,13.456815,0.633468456,2.465680212
2010,3,18,18/03/2010,0.1333334,7.3256679,0.054023,176.31839,0.30414,179.899864,26.994045,40.468452,10.205593,24.744266,1.344392274,3.244103863
2010,3,19,19/03/2010,2.6496665,8.194334,62.741871,122.78133,147.21867,179.890968,28.731068,36.691845,9.3614721,14.496854,3.165600403,3.813574317
2010,3,2,02/03/2010,0.3993333,7.8360004,1.5039295,129.61348,91.5039295,179.978165,24.902258,38.70808,5.6692138,10.17298,2.449324093,3.277723789
2010,3,20,20/03/2010,1.3493333,7.4143343,44.371117,113.4279,134.371117,179.903358,26.313688,35.135834,7.7630291,14.393987,2.698100546,3.515184782
2010,3,21,21/03/2010,1.09,6.9749994,33.090694,117.50687,123.090694,179.951294,24.959644,33.102962,7.4487224,12.099162,0,3.442024854
2010,3,22,22/03/2010,1.1953335,8.0166664,37.697922,112.2847,127.697922,179.991783,22.687922,33.990639,6.3480911,13.226911,2.787460475,3.320935195
2010,3,23,23/03/2010,1.0696665,6.7583327,51.955334,139.70146,130.29854,179.840134,22.380686,35.381462,5.1388922,11.615747,2.307067951,2.952550294
2010,3,24,24/03/2010,0.6696666,6.5893331,43.831039,161.36565,108.63435,179.951073,21.245563,35.681679,4.2912121,11.796966,2.066325925,2.847819347
2010,3,25,25/03/2010,0.5166667,7.498333,14.16216,165.54504,104.16216,179.906807,20.959286,37.48901,4.6361952,10.242223,2.009025742,3.210372034
2010,3,26,26/03/2010,0.4526667,8.7513332,0.11078,122.23145,40.16693,179.956093,22.077316,37.475678,3.3700674,8.952693,1.36361198,3.16781929
2010,3,27,27/03/2010,0.3703333,8.2203341,4.63403,119.35877,3.34912,179.563194,23.831442,38.353226,4.9188571,8.6839199,2.102433706,3.319709694
2010,3,28,28/03/2010,0.3513333,7.6526661,5.97424,131.83612,52.89764,179.821114,27.415689,38.052605,5.5666494,9.9638853,2.609594409,3.407934495
2010,3,29,29/03/2010,0.5596666,8.227334,0.18887,124.50561,75.24634,179.977287,25.672813,38.286884,4.8384743,10.331865,1.541579244,3.268390736
2010,3,3,03/03/2010,0.3736667,8.546999,0.4679955,134.13602,18.90173,179.363121,25.267239,39.8722,6.1530352,12.23902,2.581949658,3.191059582
2010,3,30,30/03/2010,0.4786667,8.1813335,46.232212,170.39114,99.60886,179.927521,27.248314,38.232803,4.3185825,9.7668457,2.558588583,3.273232834
2010,3,31,31/03/2010,0.0816667,7.1583333,0.7855848,177.72598,0.99854,179.971176,26.949471,41.531448,4.8698134,9.8096819,2.60948769,3.3445691
2010,3,4,04/03/2010,0.23,8.3213339,13.860977,175.66759,17.69766,179.872803,25.769375,38.432282,5.2768135,11.609644,2.479287316,3.16565972
2010,3,5,05/03/2010,0.1506666,6.8519998,0.4400077,178.96735,1.69336,179.946732,23.937876,39.252338,4.9930334,13.113916,2.316389751,2.982768577
2010,3,6,06/03/2010,0.1216667,4.5186672,0.0267409,179.26672,0.24939,179.540962,23.114149,39.900944,5.7252779,16.067623,1.829303773,2.773493892
2010,3,7,07/03/2010,0.1813333,4.9990001,0.87112,178.02113,1.87891,179.412705,25.004469,41.950909,5.5150619,14.137372,1.445604203,2.779740751
2010,3,8,08/03/2010,0.0713333,3.7586668,0.7532,178.76326,0.1687,179.891029,24.354128,42.246037,5.3125787,15.634726,0,2.663700925
2010,3,9,09/03/2010,0.184,5.1383343,1.85086,178.76263,0.26099,178.803879,23.437664,41.350021,5.9927287,16.853338,0,4.788089852
2010,4,1,01/04/2010,0.2243333,6.9780002,0.5592,177.02214,7.02582,179.873535,27.00116,40.871338,4.6783199,10.199132,2.286231854,2.872214563
2010,4,10,10/04/2010,0.0646667,5.2563334,0.1617224,176.91495,2.9256,179.331375,26.826151,42.559269,4.1000738,10.28394,2.27600199,2.863084825
2010,4,11,11/04/2010,0.1183333,5.1453333,0.3493523,179.8447,8.6221,179.967766,25.800968,42.069031,5.1963816,17.320522,0.740362689,2.924641047
2010,4,12,12/04/2010,0.1423333,3.9226673,19.44223,179.79515,3.04907,179.855797,26.239302,43.102924,4.7980795,14.964091,1.414973348,2.842546836
2010,4,13,13/04/2010,0.1313333,5.9146671,3.5988715,178.97388,7.2338,179.991722,27.634609,43.894539,8.8149223,33.449143,1.164352856,3.092860943
2010,4,14,14/04/2010,0.341,6.7626667,0.51028,179.51685,0.4985,177.539474,28.928566,43.163254,13.311365,43.347298,1.167317335,2.984842231
2010,4,15,15/04/2010,0.455,5.5479999,4.9469,162.05714,0.32397,177.13176,30.26251,44.172615,10.292996,45.415279,1.149219113,2.886716274
2010,4,16,16/04/2010,0.2516666,7.967001,16.822285,179.9528,0.25308,171.945915,30.133286,41.225678,14.885948,40.864243,0,2.787176992
2010,4,17,17/04/2010,0.4293334,8.3943329,2.50394,179.77264,3.6702,178.289742,30.778992,41.926941,15.509474,49.708614,1.896526217,2.651568739
2010,4,18,18/04/2010,0.443,6.1306667,10.468907,179.61455,0.79944,179.999214,29.501671,44.034603,8.3258095,44.31871,1.622214023,2.568788212
2010,4,19,19/04/2010,0.3526667,6.3196664,2.95657,179.98323,0.27002,179.975441,28.91798,45.387371,7.0583577,25.703562,1.818885415,2.635081436
2010,4,2,02/04/2010,0.2676667,6.9150004,0.76953,178.51279,3.37054,179.924271,26.393307,41.085983,4.4418025,9.4929342,1.220108088,2.816970038
2010,4,20,20/04/2010,0.2366666,5.7296672,13.566209,179.56238,0.21655,178.612793,31.84045,43.206856,9.0828819,47.855187,1.456366033,2.696880372
2010,4,21,21/04/2010,0.4506667,6.9586663,0.57138,179.86568,0.50024,176.279846,30.889746,44.382019,12.669066,51.363735,1.999130541,2.838534271
2010,4,22,22/04/2010,0.8016667,11.898334,0.2401698,178.43286,0.10648,176.668144,31.052551,43.36422,15.151005,48.349545,1.170261715,4.39809459
2010,4,23,23/04/2010,0.897,6.7519999,2.3269103,179.70631,0.00128,158.69337,27.286928,38.954357,20.318695,61.482998,0,3.982126444
2010,4,24,24/04/2010,0.9146666,8.4019995,53.17291,179.5313,0.05698,138.29654,29.735189,37.234741,27.234238,54.041035,2.403292145,3.487251532
2010,4,25,25/04/2010,0.5223334,11.082333,33.60584,156.23782,0.59409,179.666946,29.80509,40.567558,19.172783,47.765095,0.230448921,4.24807876
2010,4,26,26/04/2010,0.1,6.6523333,0.2176075,179.40698,1.12485,178.491035,30.476036,40.980568,16.470757,42.854275,0.792391689,3.506870173
2010,4,27,27/04/2010,0.582,13.242332,0.67203,170.98959,0.07593,173.236534,25.703745,35.55077,24.482666,64.318718,0.342422681,4.46769392
2010,4,28,28/04/2010,0.615,5.1846671,0.1804247,179.86638,0.09225,150.29907,27.13842,39.57769,17.941351,54.155304,0,2.324488233
2010,4,29,29/04/2010,0.1176667,7.3803334,0.8941758,144.43425,0.86383,169.10763,28.361303,41.637367,11.546759,57.160751,0.414973348,2.881441722
2010,4,3,03/04/2010,0.1283333,7.6983333,2.9852,175.55118,0.96927,179.868286,26.631201,42.455994,4.1260204,9.1995878,0.544068044,3.04316572
2010,4,30,30/04/2010,0.8956666,8.4823332,46.3186,161.44769,0.16895,71.44769,29.989513,40.507023,13.707529,60.6577,0,3.386534635
2010,4,4,04/04/2010,0.1873333,7.5453334,1.4932131,170.66937,0.17889,179.878166,25.625547,41.907051,4.2318912,11.807902,0.73239376,2.705436047
2010,4,5,05/04/2010,0.2086667,5.3633337,0.324073,179.96756,0.43295,179.953857,26.775227,40.480568,4.2503076,10.656601,0,2.419955748
2010,4,6,06/04/2010,0.0973333,5.8516674,0.0802039,179.77895,0.33456,179.764305,27.577477,39.168343,4.9008479,12.691195,1.972665592,2.768638101
2010,4,7,07/04/2010,0.2016667,6.6086674,0.8966063,167.37338,1.2168,179.855309,28.124374,41.687118,4.5238123,11.839344,2.306425028,2.95371138
2010,4,8,08/04/2010,0.219,7.4343333,23.702988,173.16391,6.07892,179.99231,29.06852,41.451565,4.5469089,11.279666,2.688241796,3.112672017
