Year,Month,Day,Year-Month-Day,minWindSpeed,maxWindSpeed,minWindDirection,maxWindDirection,minAirTemperature,maxAirTemperature,minRelativeHumidity,maxRelativeHumidity,minLog(ParticleConcentration + 1),maxLog(ParticleConcentration + 1)
2009,8,3,2009-8-3,0.5906667,6.859334,171.5408,315.2369,25.41844,32.07747,52.27577,76.85862,0.568201724,3.036309444
2009,8,30,2009-8-30,0.136,7.783666,12.95301,310.1951,24.03514,30.34157,55.91034,91.6944,0,2.079181246
2009,8,31,2009-8-31,0.147,12.61367,8.976636,353.5109,22.41849,31.76526,52.63099,93.63705,0,2.584896344
2009,8,4,2009-8-4,0.485,8.653666,73.84222,345.589,20.75594,33.99104,41.93562,96.13625,0.079181246,2.06483222
2009,8,5,2009-8-5,0.7936667,10.03933,2.896697,353.4701,22.28555,36.8463,36.10915,93.6938,0.041392685,4.100060224
2009,8,6,2009-8-6,0.6186668,4.669,147.7994,287.144,22.77695,31.4772,52.472,89.93015,0,1.622214023
2009,8,7,2009-8-7,1.104333,4.974333,164.5877,254.7776,23.65699,32.85383,45.65784,91.64494,0,1.414973348
2009,8,8,2009-8-8,0.6756666,9.958332,10.1257,327.0699,25.0851,35.90969,37.21945,77.15558,0.51851394,1.840106094
2009,8,9,2009-8-9,1.271,5.719334,17.23964,358.4173,25.55631,36.0616,35.40549,81.81252,0.755874856,2.261976191
2009,9,1,2009-9-1,0.158,4.884666,0.1387324,359.2205,22.13863,28.84025,64.90013,95.05115,0.041392685,1.481442629
2009,9,10,2009-9-10,0.6016666,12.069,61.093941,310.42877,21.554783,34.67445,43.666187,93.881874,0.079181246,3.382809222
2009,9,11,2009-9-11,0.108,4.3033328,3.3720069,359.0712,22.249531,30.507475,53.909016,91.674103,0,2.019946682
2009,9,12,2009-9-12,0.1706667,4.2796664,1.5736635,357.60965,24.38237,33.431667,46.208519,93.022888,0,1.915399835
2009,9,13,2009-9-13,1.5103333,7.6513348,157.06216,287.51422,24.495005,32.132168,53.642536,84.071289,0.361727836,1.981818607
2009,9,14,2009-9-14,0.194,4.3103328,26.117149,343.81152,22.674496,34.57473,41.434399,92.745117,0.602059991,1.880813592
2009,9,15,2009-9-15,0.8360001,9.9043322,8.7079725,359.66354,20.856875,31.741495,47.009479,95.667496,0.079181246,2.457427693
2009,9,16,2009-9-16,0.1086666,3.1560001,5.1337609,358.09998,24.275219,35.172207,38.59882,87.700149,0.322219295,1.760422483
2009,9,19,2009-9-19,0.8036666,13.48,134.38301,302.79486,21.166401,35.182331,44.554264,96.79747,0.301029996,3.629664392
2009,9,2,2009-9-2,0.3616667,5.22,8.500402,336.7253,21.63104,31.94994,52.60412,95.03328,0,1.859738566
2009,9,20,2009-9-20,0.253,6.0103335,1.6751074,357.50598,22.013931,28.471655,66.630981,93.962196,0.612783857,1.855519156
2009,9,21,2009-9-21,0.1783333,4.9976659,34.552044,325.53439,23.721907,34.601643,38.288128,91.433395,0,1.976349979
2009,9,22,2009-9-22,0.1856667,2.8156667,13.738297,357.89706,22.952419,35.879269,32.882702,92.080109,0.079181246,1.761927838
2009,9,23,2009-9-23,0.2916667,4.7916665,2.8220253,352.21393,24.736811,37.68412,32.321346,81.3172,1.053078443,3.163042047
2009,9,24,2009-9-24,0.6703333,3.8650002,46.116257,226.87621,25.544361,36.380287,37.826237,88.599983,0,1.967547976
2009,9,25,2009-9-25,0.8436668,4.6926665,182.00124,300.21887,27.015457,36.288818,38.471176,79.514603,0.113943352,2.011993115
2009,9,26,2009-9-26,0.8166667,4.9406667,195.92055,283.45422,26.314808,36.88792,32.929512,77.327698,0.857332496,2.214313897
2009,9,27,2009-9-27,1.4823332,11.201334,9.5586805,359.02176,22.450283,35.855713,35.527142,82.490601,0.633468456,3.276989989
2009,9,28,2009-9-28,0.2126666,6.5170007,1.0841634,359.96704,23.165943,36.117825,33.32074,84.231232,0.079181246,2.46686762
2009,9,29,2009-9-29,0.2746666,3.6150002,168.79942,298.19098,26.927952,31.829006,56.567951,75.64566,0.342422681,1.915927212
2009,9,3,2009-9-3,0.5626667,6.631667,6.734901,357.6571,22.38776,29.1338,65.57646,95.08849,0,1.477121255
2009,9,4,2009-9-4,0.234,3.800667,1.780895,357.8471,21.98437,31.83974,47.11922,95.2322,0,3.293716035
2009,9,5,2009-9-5,0.255,12.04033,1.585404,359.1327,20.61054,30.52818,53.12859,92.16738,0.113943352,3.364156856
2009,9,6,2009-9-6,0.3513333,5.631,125.4954,275.2943,24.67923,31.61772,53.59965,88.18853,0,1.954242509
2009,9,7,2009-9-7,0.1123333,2.962,6.771746,355.3122,24.23223,34.69526,38.67346,92.08791,0,2.080626487
2009,9,8,2009-9-8,0.3073333,5.063,0.9522008,359.66321,25.20039,36.127544,35.211712,83.46092,0.146128036,1.820857989
2009,9,9,2009-9-9,0.9246666,5.0049996,157.69447,265.39374,25.951759,32.425568,54.488995,82.305306,0.301029996,1.814247596
2010,10,1,2010-10-1,1.0926667,11.901667,50.148495,288.18759,20.799391,37.665649,33.368153,94.103844,0.431363764,3.630682071
2010,10,10,2010-10-10,0.3016667,4.8109999,182.60172,346.23532,26.540285,38.845844,27.475956,78.293289,1.29666519,2.224791956
2010,10,11,2010-10-11,0.4336666,7.3076682,10.20715,352.34039,24.422461,35.957977,32.798553,78.167938,0.230448921,2.453471234
2010,10,12,2010-10-12,0.3293333,8.022666,4.3515654,359.70343,23.533924,33.757526,39.942989,85.334396,0.146128036,2.267171728
2010,10,13,2010-10-13,0.1446667,6.2786665,4.1110826,359.73969,25.363186,36.064255,35.140949,85.915909,0.041392685,1.997386384
2010,10,14,2010-10-14,0.148,5.8799992,3.2955968,359.81601,23.968296,35.59264,32.567631,76.093964,0.041392685,2.203576775
2010,10,15,2010-10-15,0.6659999,4.5053334,204.77292,348.51831,25.251314,36.94236,26.291988,77.017609,0,2.026533265
2010,10,16,2010-10-16,0.33,4.3403335,1.3317064,358.13785,25.463869,38.134766,21.057302,77.323456,1.278753601,3.11414375
2010,10,17,2010-10-17,1.1293333,5.2696671,160.10761,290.66791,28.23275,37.613094,28.220511,68.666214,1.599883072,3.047274867
2010,10,18,2010-10-18,0.5226666,4.620666,44.509178,274.1687,26.471346,37.779301,29.918367,82.585571,0.672097858,2.474216264
2010,10,19,2010-10-19,0.323,6.1733332,3.5762486,345.51758,26.169048,36.401505,33.373394,77.610695,0.204119983,3.21785228
2010,10,2,2010-10-2,0.2783333,4.6329994,5.4494424,358.15637,22.197334,33.763325,43.986095,86.076927,0,1.904174368
2010,10,20,2010-10-20,0.5866668,5.1279998,2.0394893,352.58197,26.270901,38.547672,26.861584,75.017197,0.079181246,2.397940009
2010,10,21,2010-10-21,1.1003332,6.7000003,155.83449,289.02136,26.135113,35.845642,31.868355,74.185989,0.740362689,2.331629718
2010,10,22,2010-10-22,0.2383333,6.4259996,1.2250401,357.28668,23.264336,37.455837,28.053434,81.09584,0.041392685,2.193402903
2010,10,23,2010-10-23,0.171,4.5563331,0.2289273,353.08679,25.468245,38.391224,22.159403,74.264442,0.146128036,2.302547372
2010,10,24,2010-10-24,0.7246667,8.4893332,134.02322,325.77078,25.684462,38.09478,23.876999,69.708382,0.255272505,3.223599765
2010,10,25,2010-10-25,0.162,3.3529997,116.50951,277.45779,25.021919,30.641067,46.206375,70.151543,0,2.165244326
2010,10,26,2010-10-26,0.1673333,11.056666,1.4966478,355.60904,21.205673,34.718655,27.080856,84.202377,0,3.55278985
2010,10,27,2010-10-27,0.263,5.1426668,1.1487896,358.89508,23.323452,38.105667,15.479457,74.980507,0.322219295,2.111934276
2010,10,28,2010-10-28,0.2126667,4.0386667,7.2783837,343.68347,23.074316,38.546093,15.354152,71.691238,0.832508913,2.222716471
2010,10,29,2010-10-29,0.3193333,4.6593332,22.14596,354.86902,23.275728,36.731323,20.631725,79.515808,1.158362492,2.50731604
2010,10,3,2010-10-3,0.242,8.3986673,11.011211,359.41821,22.631905,36.708538,28.130764,82.190331,0.414973348,2.486005186
2010,10,30,2010-10-30,0.0813333,5.3213329,2.6670225,351.49969,22.462645,37.920734,11.028601,50.741634,2.26810973,2.577376892
2010,10,31,2010-10-31,0.102,5.3663335,11.421494,330.23492,24.989258,36.701256,12.549967,47.537422,2.253822439,3.041826763
2010,10,4,2010-10-4,0.496,4.3120003,144.12497,228.75938,24.993835,35.408829,36.085037,86.546539,0,2.825880299
2010,10,5,2010-10-5,0.1526667,7.7320004,1.7659088,350.4129,21.448246,30.715553,54.867966,94.463844,0,2.20167018
2010,10,6,2010-10-6,0.3056667,7.8769994,7.7131109,353.08295,23.091974,35.497913,37.281414,90.802254,0.491361694,2.114610984
2010,10,7,2010-10-7,0.2953333,5.5783334,1.0489386,302.00562,22.540174,33.930859,41.686386,89.132736,0.041392685,2.225309282
2010,10,8,2010-10-8,0.71,4.2723331,127.96834,288.211,24.714632,35.312573,38.034924,87.74202,0.079181246,1.979548375
2010,10,9,2010-10-9,1.1539999,4.3933334,90.101761,325.76666,25.440573,36.693783,34.593735,82.742523,0.278753601,2.106190897
2010,1,1,2010-1-1,0.4126666,5.7806664,4.0931959,359.93738,17.106163,31.86212,9.0903072,19.886103,1.918554531,2.637189422
2010,1,10,2010-1-10,0.128,5.3899994,0.699636,359.24069,16.555592,34.274517,7.9790444,20.186977,1.269512944,1.915399835
2010,11,1,2010-11-1,0.268,3.5563335,1.1591491,358.98776,22.139181,37.397038,15.705952,57.439545,2.494571984,2.957415715
2010,1,11,2010-1-11,0.2669999,5.3346672,2.5321052,359.10828,16.605299,34.683048,8.519948,24.498486,1.383815366,1.922725458
2010,11,10,2010-11-10,0.1393333,5.5206661,0.0123297,358.66791,22.379927,38.710983,11.298899,47.613678,1.354108439,2.131297797
2010,11,11,2010-11-11,0.1426667,4.348,5.9918561,358.56284,21.706236,39.520855,9.0663977,50.752785,0.662757832,3.271307119
2010,11,12,2010-11-12,0.3146666,5.6019998,1.5120566,359.92569,22.384399,38.289017,9.1629591,31.01584,1.571708832,2.254306332
2010,11,13,2010-11-13,0.0926667,4.0306659,0.7200279,355.50391,21.324873,38.484379,9.2494965,36.765492,1.394451681,2.278753601
2010,11,14,2010-11-14,0.2486667,4.7533331,18.485518,321.22778,22.729792,37.812878,15.230575,53.521252,0.826074803,2.255995727
2010,11,15,2010-11-15,0.0733333,5.6806664,0.3360751,358.18597,22.691177,37.289375,11.668707,54.137291,1.064457989,2.367728546
2010,11,16,2010-11-16,0.2256666,5.5320005,1.2362008,357.70825,21.070248,38.108513,10.074641,45.932781,0.924279286,2.362482475
2010,11,17,2010-11-17,0.1336667,4.8860011,0.2681507,344.51938,20.944025,38.184982,10.218822,36.64019,0.414973348,2.017033339
2010,11,18,2010-11-18,0.1056666,4.2059999,1.1428558,358.87119,19.338257,37.803467,10.695826,47.629818,1.113943352,2.280350693
2010,11,19,2010-11-19,0.148,5.236001,0.304043,354.73651,20.551321,37.551029,10.603181,42.337635,0,2.147985321
2010,11,2,2010-11-2,0.0886666,3.508667,0.6144696,359.80551,23.424189,37.910816,14.810346,62.325893,2.34869419,2.798926739
2010,1,12,2010-1-12,0.196,5.5380006,0.5637465,359.46158,17.213558,34.98896,7.5991087,25.598358,1.593286067,2.227886705
2010,11,20,2010-11-20,0.1223333,6.973,2.796679,356.58026,22.522778,37.873219,10.203253,31.721531,1.5774918,2.37401474
2010,11,21,2010-11-21,0.1156666,8.3339996,0.4598611,359.71979,23.226482,36.242668,10.703355,27.720512,1.636487896,2.235023159
2010,11,22,2010-11-22,0.15,7.3353343,0.3982267,359.09918,18.847664,35.559067,9.8338995,44.368267,1.025305865,2.914396052
2010,11,23,2010-11-23,0.0923333,5.4433336,2.1986742,359.35492,20.833931,35.197083,9.6921597,26.024078,0.568201724,2.333245699
2010,11,24,2010-11-24,0.1406667,5.4493327,6.0666351,358.99832,19.326702,35.821014,9.7019796,34.346886,0.851258349,2.504334912
2010,11,25,2010-11-25,0.1483333,5.8270006,1.327804,357.85773,19.900425,36.19775,8.2013168,32.957844,0.397940009,2.440594262
2010,11,26,2010-11-26,0.1653333,4.8899994,1.8700163,357.789,19.92128,36.500404,8.3616772,24.61545,0.806179974,2.400365273
2010,11,27,2010-11-27,0.1996666,5.5126662,1.0433643,359.70541,19.146862,36.890968,8.370122,31.566105,0.934498451,1.899820502
2010,11,28,2010-11-28,0.1033333,4.5146666,0.1976251,359.76697,20.516468,36.642952,7.6432176,22.097341,0.832508913,2.096214585
2010,11,29,2010-11-29,0.189,5.4946661,0.2350723,358.48929,20.587492,36.222675,7.1215463,19.227472,0.477121255,2.053078443
2010,11,3,2010-11-3,0.1086666,3.6446664,2.3524368,356.14044,23.726282,38.474861,12.279516,51.160797,1.222716471,2.645815118
2010,1,13,2010-1-13,0.1636667,4.6633329,0.1919445,359.65793,18.795673,35.171249,8.4158583,18.33787,1.198657087,2.07809415
2010,11,30,2010-11-30,0.2113333,5.0623322,0.1627863,359.6395,19.26815,35.871841,6.1746578,21.448071,0.255272505,2.411788005
2010,11,4,2010-11-4,0.205,3.5223331,0.5442262,359.74976,22.587696,38.580791,11.183359,49.168942,0.414973348,2.703635238
2010,1,14,2010-1-14,0.109,4.5466671,2.5442302,359.93311,18.308645,34.609783,7.6927714,23.511412,1.784617293,2.418632687
2010,11,5,2010-11-5,0.1963333,3.8246665,8.0434799,353.44666,21.75889,37.825905,10.957983,50.331936,0,2.379486814
2010,1,15,2010-1-15,0.1496667,5.0939994,0.7265369,357.43289,16.11537,34.660248,7.1424036,28.021179,1.503790683,2.255272505
2010,11,6,2010-11-6,0.2803333,3.8076665,17.224276,359.82211,25.642035,37.871536,14.300933,42.106712,0.995635195,2.127752516
2010,1,16,2010-1-16,0.325,5.2259994,0.5863478,359.15231,16.602854,34.987534,5.6844778,22.298651,0.579783597,2.350635608
2010,11,7,2010-11-7,0.502,5.8433337,68.134041,351.88138,26.435791,34.860802,26.657423,69.025421,1.555094449,2.204119983
2010,1,17,2010-1-17,0.149,6.4949999,0.3302391,358.45367,18.223938,33.731831,7.3057127,18.772549,1.120573931,2.723044992
2010,11,8,2010-11-8,0.1033333,4.1686664,0.2967652,358.68317,23.048065,37.310696,15.229506,55.55056,0.612783857,2.580354661
2010,1,18,2010-1-18,1.0646665,7.902667,57.496643,121.96953,19.09375,29.401604,9.0845079,20.196999,0,3.526997975
2010,11,9,2010-11-9,0.13,6.69,4,360,23.9,39.297264,11.306734,36.7,1.269512944,3.172252552
2010,1,19,2010-1-19,0.5699999,7.1090002,2.7480421,358.53799,13.753086,29.499433,9.1648922,30.661348,1.984527313,2.715585552
2010,1,2,2010-1-2,0.182,6.627666,2.1652591,356.69354,17.691223,33.098389,5.0380077,20.013645,0.51851394,2.401745082
2010,1,20,2010-1-20,0.4053333,6.7956667,6.0332456,128.0421,15.536003,31.530828,7.9834704,25.822155,1.705863712,2.762753565
2010,12,1,2010-12-1,0.088,5.4206657,2.9139581,358.11261,17.685171,35.044258,7.4307127,22.697155,0.462397998,1.972202838
2010,1,21,2010-1-21,0.4130001,6.5596676,0.2199657,357.05023,15.947124,32.211281,8.0081463,25.700563,0.568201724,2.212986185
2010,12,10,2010-12-10,0.4293333,7.0583339,26.433626,345.20755,15.758991,30.42012,9.3840103,27.923807,1.531478917,2.842297134
2010,12,11,2010-12-11,0.1826666,6.469666,0.4472312,359.74521,15.136276,31.100119,9.6960783,27.826841,1.878521796,2.294906911
2010,12,12,2010-12-12,0.1346667,4.5236669,0.2576496,359.55695,15.35494,32.140865,9.1577702,27.604109,1.597695186,2.314920056
2010,12,13,2010-12-13,0.1416667,5.3293333,0.6857988,351.62582,16.522675,33.581707,10.101349,26.259731,1.113943352,2.471291711
2010,12,14,2010-12-14,0.21,5.9453335,1.0318983,358.79688,18.139843,33.433193,9.5995674,22.644859,1.250420002,2.164650216
2010,12,15,2010-12-15,0.2073333,4.2603335,0.237751,359.53363,18.058289,34.563644,9.4867783,20.41271,1.399673721,2.198657087
2010,12,16,2010-12-16,0.2313333,4.5953331,0.798067,359.95892,17.511128,33.950394,9.6694698,19.857712,1.318063335,2.167021796
2010,12,17,2010-12-17,0.094,5.1843333,0.3416356,359.14169,18.575838,34.898197,9.9676504,22.083399,1.320146286,2.057285644
2010,12,18,2010-12-18,0.193,7.1016655,10.572829,338.08734,20.255125,34.176689,9.0135899,23.397806,1.549003262,2.316599302
2010,12,19,2010-12-19,0.12,7.0186672,0.1955343,355.78226,20.450537,34.044567,8.1746588,19.582737,1.635483747,2.587935349
2010,12,2,2010-12-2,0.19,5.2550001,7.8381972,359.49799,18.836014,35.10088,10.696231,24.419685,1.537819095,2.41447195
2010,1,22,2010-1-22,0.274,5.7956676,1.4122843,359.70068,17.869694,32.519787,7.9530973,17.058973,0.681241237,1.980457892
2010,12,20,2010-12-20,0.4319999,6.4829998,1.0545257,359.89178,18.761332,33.436047,8.0024986,21.359802,1.73479983,2.810904281
2010,12,21,2010-12-21,0.1556667,5.3889999,0.1635671,350.76532,17.752426,33.185589,6.9467382,20.566048,0,2.33264041
2010,12,22,2010-12-22,0.0866666,5.5100007,0.7815733,358.867,16.155359,34.007423,5.6491184,20.154211,1.532754379,1.985426474
2010,12,23,2010-12-23,0.5323333,6.7896662,54.700665,145.69913,18.100822,33.551884,6.6924644,17.661743,1.639486489,2.330819466
2010,12,24,2010-12-24,0.2176667,6.2036662,30.95326,277.17978,17.924742,34.236462,6.7361155,21.873234,1.230448921,2.051538391
2010,12,25,2010-12-25,0.199,6.0076661,1.132799,356.49417,16.483704,33.35582,7.0380602,21.808975,1.492760389,2.045714059
2010,12,26,2010-12-26,0.1333334,4.2126665,1.55255,358.56,14.384398,35.639141,6.9756355,29.649494,0.982271233,2.216957207
2010,12,27,2010-12-27,0.0823333,3.5380001,0.0906089,359.52069,16.108093,35.270912,6.0995655,27.667854,0.69019608,2.249198357
2010,12,28,2010-12-28,0.1533333,5.8079991,0.1095307,359.9852,17.358808,34.023598,6.4601183,15.683667,0.342422681,1.977266212
2010,12,29,2010-12-29,0.3396667,7.1863327,1.1395092,353.05771,17.537075,28.635269,9.1008902,20.924213,1.245512668,2.974004797
2010,12,3,2010-12-3,0.1276667,4.9809999,0.6242629,357.97458,18.023592,35.891682,11.401717,40.786755,1.942504106,2.501059262
2010,1,23,2010-1-23,0.2403333,6.4779997,0.1745406,359.49234,16.895233,33.063637,7.5085001,18.31493,0.380211242,2.046104787
2010,12,30,2010-12-30,0.477,7.1213326,17.183487,114.69286,14.73116,27.623211,14.312282,35.059898,2.420450859,2.680969718
2010,12,31,2010-12-31,0.2806666,6.902667,2.8365352,346.32574,14.344761,25.83811,15.031347,31.112759,2.265289626,2.879038505
2010,12,4,2010-12-4,0.0966666,5.6670003,0.0012387,359.5722,21.357536,35.813896,10.57006,28.589514,1.767897616,2.339053736
2010,1,24,2010-1-24,0.092,5.1013331,0.0261968,359.59906,17.477852,35.567455,7.3114095,18.679907,1.250420002,1.99343623
2010,12,5,2010-12-5,0.091,5.4679999,1.0207672,359.20599,20.989607,34.878658,9.1327887,24.125782,1.436162647,2.100370545
2010,1,25,2010-1-25,0.0656667,4.2189999,1.9930749,359.14389,17.259449,36.952785,7.8108511,26.836966,0.612783857,2.148602655
2010,12,6,2010-12-6,0.1706667,6.3866668,1.8504725,357.82687,18.568718,32.599152,7.966733,25.100904,0,2.100715087
2010,1,26,2010-1-26,0.0706667,4.4723334,0.0294763,359.78638,20.398951,35.653996,6.7086945,19.992582,0.982271233,2.08350262
2010,12,7,2010-12-7,0.165,6.7446671,4.5784488,341.56567,18.683594,33.218147,9.0140972,21.730326,1.46686762,2.421603927
2010,1,27,2010-1-27,0.0976666,4.0496674,1.3837948,358.71127,19.161209,34.939911,6.4645443,16.582071,0.342422681,1.902546779
2010,12,8,2010-12-8,0.4563333,6.6536665,51.024094,130.06635,17.632261,31.625607,8.9785881,23.534763,2.02201574,2.671172843
2010,1,28,2010-1-28,0.2363334,4.3083329,0.4229542,359.68735,20.294962,35.394531,5.9914055,13.844535,0.146128036,1.959994838
2010,12,9,2010-12-9,0.3593334,7.0036659,7.0848112,345.68918,16.192652,31.819588,8.8698683,25.709824,1.593286067,2.188084374
2010,1,29,2010-1-29,0.0906667,7.4759994,1.2642488,359.57214,20.312155,34.325092,4.6108084,14.269187,1.167317335,2.684486292
2010,1,3,2010-1-3,0.1883333,6.6660004,4.7900043,356.99539,16.398336,32.75742,7.6347728,21.624762,1.021189299,1.978180517
2010,1,30,2010-1-30,0.3526667,5.7833338,0.1966693,359.87903,19.090185,35.101948,7.7223806,14.253619,0.113943352,1.999130541
2010,1,31,2010-1-31,0.128,5.9206657,0.4323443,359.52963,19.234976,34.219067,7.7441034,19.753115,0.380211242,1.901458321
2010,1,4,2010-1-4,0.2463333,5.2540002,6.0074415,359.73209,17.494694,32.563641,7.235148,21.318647,0.079181246,2.135768515
2010,1,5,2010-1-5,0.091,6.8920007,0.6935747,351.47452,16.146759,32.637104,7.9447031,20.612648,0,2.127428778
2010,1,6,2010-1-6,0.1233333,4.7420001,0.229192,358.802,16.853058,33.768974,8.1874294,22.091286,1.57054294,2.319106059
2010,1,7,2010-1-7,0.1276667,4.0463328,0.5325571,359.76962,15.861554,34.571625,8.3334408,26.12512,1.85672889,2.195899652
2010,1,8,2010-1-8,0.0763333,3.7350001,0.4062389,359.69138,16.962898,34.830074,7.139657,22.382849,1.738780558,2.408579125
2010,1,9,2010-1-9,0.0873333,4.5556669,0.1147694,356.28311,16.097666,34.036674,7.3759193,23.702854,1.411619706,1.983626287
2010,2,1,2010-2-1,0.6283333,7.0869999,0.04918,358.29953,17.515755,33.306667,7.5106368,19.449085,0,2.445915414
2010,2,10,2010-2-10,0.1073333,4.2176666,0.0392582,359.87683,17.219614,36.695309,5.9314232,17.710888,0.230448921,1.985875357
2010,2,11,2010-2-11,0.0876667,3.9596667,1.0537888,359.59058,19.243574,36.985954,5.8901134,19.392866,0.176091259,2.147676324
2010,2,12,2010-2-12,0.17,3.6236668,0.3325284,359.82797,20.924234,39.009358,6.1089783,20.961803,0,2.413467413
2010,2,13,2010-2-13,0.105,4.0979996,0.5735484,359.30206,22.546028,35.405521,7.7605357,20.512934,1.572871602,2.239799818
2010,2,14,2010-2-14,0.1816667,5.1876669,0.1994186,359.5983,22.212849,38.540295,7.3939815,24.973358,1.472756449,2.128722284
2010,2,15,2010-2-15,0.1206667,4.965333,0.4000937,359.57047,22.146303,40.202374,7.0891371,20.024841,1.283301229,2.66754634
2010,2,16,2010-2-16,0.1096667,3.9543338,0.8352252,359.40015,23.458424,40.633095,6.9627128,27.46471,1.541579244,2.623662707
2010,2,17,2010-2-17,0.1203333,6.3976665,1.0279236,356.87018,23.209593,40.401962,7.4800615,22.486481,1.733999287,2.227372442
2010,2,18,2010-2-18,0.1363333,6.698,0.5328165,358.99808,24.231777,40.614517,6.84163,19.167187,1.733197265,2.420450859
2010,2,19,2010-2-19,0.102,7.2313323,0.1484334,359.03049,24.503855,41.61441,6.9249125,20.441763,1.509202522,2.73045926
2010,2,2,2010-2-2,0.2506667,7.5516672,0.7447502,359.87747,18.229229,34.380798,6.3974905,16.594839,0.959041392,2.267406419
2010,2,20,2010-2-20,0.1083333,6.3776674,2.8051972,357.43265,23.315107,41.98143,6.3701196,23.826023,1.716837723,2.31868927
2010,2,21,2010-2-21,0.0693333,6.3953338,2.9458084,359.43753,23.952263,41.894028,5.801744,22.190744,0.799340549,2.486996888
2010,2,22,2010-2-22,0.1083333,7.5413332,0.2250882,359.76315,21.235846,41.714386,5.5444689,22.858072,0,3.580719749
2010,2,23,2010-2-23,0.1843333,5.1273332,3.2467232,359.66635,23.949469,41.560333,5.431067,15.829425,1.44870632,2.291146762
2010,2,24,2010-2-24,0.2223334,5.8600001,0.5642841,359.77213,23.213511,41.324379,4.8333874,14.038776,1.50242712,2.666237096
2010,2,25,2010-2-25,0.188,5.9413333,0.641613,356.72946,24.723536,41.301178,4.2487812,12.762015,1.198657087,2.359645793
2010,2,26,2010-2-26,0.203,7.3663316,0.300497,357.43918,24.916912,40.968048,6.6934814,15.187534,1.075546961,2.720076573
2010,2,27,2010-2-27,0.3963333,7.5266666,3.481082,355.22345,25.920317,40.489666,5.5326142,15.53542,2.103461622,2.849910558
2010,2,28,2010-2-28,0.32,7.875,2.7646201,359.88513,25.217836,39.489674,5.3897567,12.485611,2.216165902,2.685293781
2010,2,3,2010-2-3,0.1563334,5.6296668,1.1981434,359.70874,18.674793,36.28347,5.9410391,15.195828,1.294466226,2.294025094
2010,2,4,2010-2-4,0.1386667,7.3296661,0.1653637,354.83969,20.076298,35.862785,7.3241296,17.570881,1.800717078,2.629001619
2010,2,5,2010-2-5,0.3686666,7.8369999,1.5762573,352.33563,21.516825,34.981831,9.6204786,19.372929,1.913283902,2.887729797
2010,2,6,2010-2-6,0.3126667,7.3159995,0.1154919,359.63709,21.049997,32.887306,10.739018,22.976662,1.879669206,3.006722692
2010,2,7,2010-2-7,0.3583333,6.2003326,7.0103297,339.98874,19.230404,32.266788,9.3373566,24.53512,1.832508913,2.397592434
2010,2,8,2010-2-8,0.18,6.1496668,6.4052849,359.82364,17.556814,33.04578,7.3625402,22.958801,0.69019608,2.235275877
2010,2,9,2010-2-9,0.2273333,5.2346673,0.03205,354.96481,16.274862,35.574074,5.8201089,22.135496,0.591064607,2.176958981
2010,3,1,2010-3-1,1.4773334,7.474668,44.646259,143.47778,24.160957,39.192917,4.9389029,10.661992,2.165541077,2.879955585
2010,3,10,2010-3-10,0.33,4.1879997,0.1712856,343.23669,24.730606,38.758797,7.3667116,18.294527,1.771587481,2.463146137
2010,3,11,2010-3-11,0.2146667,34.553665,0.162463,359.39496,24.711329,41.4044,8.642354,23.55353,2.25139485,3.134272757
2010,3,12,2010-3-12,0.155,5.7166672,0.1411241,359.99039,28.505562,39.267555,8.3205185,17.660521,0,2.946796027
2010,3,13,2010-3-13,0.35,5.1240005,0.7628574,359.74796,27.008036,41.492214,6.6914473,19.369518,2.529943402,2.865577707
2010,3,14,2010-3-14,0.303,4.3296671,0.0825074,358.71765,27.078594,42.831497,5.7946706,14.451371,2.128399269,2.640680153
2010,3,15,2010-3-15,0.448,3.589,0.5975441,358.33594,26.137257,41.168804,6.3508391,14.351352,1.309630167,2.535167485
2010,3,16,2010-3-16,0.2303333,4.8979998,4.3294692,357.16638,25.031584,41.190327,8.912755,27.121052,1.161368002,2.869173027
2010,3,17,2010-3-17,0.161,4.7329998,0.2023885,359.84213,26.463407,41.131714,5.8010316,13.456815,0.633468456,2.465680212
2010,3,18,2010-3-18,0.1333334,7.3256679,0.054023,356.44254,26.994045,40.468452,10.205593,24.744266,1.344392274,3.244103863
2010,3,19,2010-3-19,2.6496665,8.194334,62.741871,122.78133,28.731068,36.691845,9.3614721,14.496854,3.165600403,3.813574317
2010,3,2,2010-3-2,0.3993333,7.8360004,1.5039295,129.61348,24.902258,38.70808,5.6692138,10.17298,2.449324093,3.277723789
2010,3,20,2010-3-20,1.3493333,7.4143343,44.371117,113.4279,26.313688,35.135834,7.7630291,14.393987,2.698100546,3.515184782
2010,3,21,2010-3-21,1.09,6.9749994,33.090694,117.50687,24.959644,33.102962,7.4487224,12.099162,0,3.442024854
2010,3,22,2010-3-22,1.1953335,8.0166664,37.697922,112.2847,22.687922,33.990639,6.3480911,13.226911,2.787460475,3.320935195
2010,3,23,2010-3-23,1.0696665,6.7583327,51.955334,139.70146,22.380686,35.381462,5.1388922,11.615747,2.307067951,2.952550294
2010,3,24,2010-3-24,0.6696666,6.5893331,43.831039,161.36565,21.245563,35.681679,4.2912121,11.796966,2.066325925,2.847819347
2010,3,25,2010-3-25,0.5166667,7.498333,14.16216,165.54504,20.959286,37.48901,4.6361952,10.242223,2.009025742,3.210372034
